id,sentence,VI,normalized-VI,homogeneity,completeness,V-score,epoch
0,-,5.410672901169658,0.8995479893192208,0.0854820239462403,0.1217783731972143,0.1004520106807796,1
0,-,5.395298360594262,0.8974449007369931,0.0872276456988747,0.1244174681252902,0.1025550992630072,2
0,-,5.372289246973374,0.8952324235305091,0.0889487197366214,0.1274300458677426,0.1047675764694911,3
0,-,5.3401491346792245,0.8912650809939706,0.0921732177999661,0.1325518627781721,0.1087349190060297,4
0,-,5.3203836782588905,0.8889423869086837,0.094038759671752,0.1355976746195552,0.1110576130913166,5
0,-,5.306603400156875,0.8872948663185263,0.095363367859813,0.1377559655555415,0.1127051336814741,6
0,-,5.295639515715583,0.8863133311262706,0.0961014396368405,0.139149004907768,0.1136866688737296,7
0,-,5.287880428346096,0.885491882305184,0.0967436652894248,0.1402639328332542,0.1145081176948161,8
0,-,5.281819600584416,0.8847120799751457,0.0973766052754686,0.1412735825536972,0.1152879200248546,9
0,-,5.276354711566121,0.8839824587602811,0.0979722796903686,0.1422110228017305,0.1160175412397192,10
0,-,5.272916010827124,0.8834428145979368,0.0984239254902367,0.1428810640529708,0.1165571854020637,11
0,-,5.270263375001145,0.883011008748199,0.0987871410418555,0.1434133681200268,0.1169889912518013,12
0,-,5.268325296926415,0.882727208164794,0.0990221961046597,0.1437709459396638,0.1172727918352063,13
0,-,5.266791931065845,0.8825358061920636,0.0991764477514054,0.1440211208210313,0.1174641938079368,14
0,-,5.265549485111724,0.8823516849974531,0.0993291937324877,0.1442525838821909,0.1176483150025473,15
0,-,5.264693124320005,0.8822466940810886,0.0994134968367167,0.1443904703203752,0.1177533059189116,16
0,-,5.262626213365826,0.8819837902810239,0.0996260251431096,0.1447327410495004,0.1180162097189765,17
0,-,5.2609681063932285,0.8817158171328145,0.0998511177806967,0.145063747955557,0.1182841828671856,18
0,-,5.260092261356743,0.881574167696019,0.09997011027682,0.1452386967414043,0.1184258323039815,19
0,-,5.259047198644372,0.8813822794242898,0.1001339959979242,0.1454700168269331,0.1186177205757106,20
0,-,5.258572154512492,0.8812799606841352,0.1002229527960186,0.1455900492518183,0.118720039315865,21
