id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
641,A Coke spokesman said he could n't say whether that is the direction of the talks .,1.5244792329937447,0.26701824202093016,0.6683436135196914,0.8114613861859951,0.7329817579790702
642,"Coke said the joint-venture arrangement , which needs approval from both companies ' boards , should be completed early next year .",2.2346027026695543,0.36812792321401094,0.6702759565753956,0.597630465787648,0.6318720767859892
643,"AMERICAN BRANDS Inc. , Old Greenwich , Conn. , said it increased its quarterly 11 % to 68 cents a share from 61 cents , payable Dec. 1 to stock of record Nov. 10 .",2.2036719381040006,0.34450492325739385,0.6877188332977034,0.6261559126568459,0.6554950767426061
644,"The increase follows the company 's report of strong earnings for the third quarter , and reflects what American Brands called its `` tradition of sharing earnings growth '' with shareholders .",2.0790414066556497,0.31991266155569514,0.707434481853403,0.6547758100449604,0.6800873384443048
645,"American Brands is a consumer products company with core businesses in tobacco , distilled spirits and life insurance .",2.002057895647776,0.43531890642483945,0.5342319065114463,0.5988110460047746,0.5646810935751604
646,"As of Sept. 30 , American Brands had 95.2 million shares outstanding .",0.9434355774223402,0.17046856277679687,0.8625593835819958,0.7989395352438048,0.8295314372232034
647,Giovanni Agnelli & Co. announced a transaction that will strengthen its indirect control of Fiat S.p . A. and will admit Prince Karim Aga Khan as its first non-family shareholder .,2.0478691437214196,0.3573799253109498,0.6114830185553946,0.6770982973938482,0.6426200746890502
648,"Giovanni Agnelli , a limited partnership that is the master holding company for Fiat 's Agnelli family , owns approximately 75 % of the shares in Istituto Finanziario Industriale , which in turn owns approximately 40 % of Fiat , Italy 's biggest private-sector industrial group .",2.0736174964313676,0.3463787543468478,0.5826991027610932,0.7442001951106687,0.6536212456531523
649,"The company said Maria Sole Agnelli Teodorani , sister of Fiat Chairman Giovanni Agnelli , agreed to trade her shares in IFI for new ordinary shares in the limited partnership , which will give her control of 4.67 % of Giovanni Agnelli & Co .",2.3610855097048975,0.38384886638573656,0.5857415627339564,0.6498911159050055,0.6161511336142635
650,"The Aga Khan , meanwhile , agreed to trade some of his stake in Luxembourg-based Ifint S.A. , another Agnelli family company , for 7.45 % of Giovanni Agnelli & Co. 's capital .",2.1766426725213037,0.35714943430520313,0.5914556950794659,0.7040274186569773,0.6428505656947968
651,"His new stake would be in the form of preferred shares , which receive higher dividends but have voting rights only in extraordinary shareholders assemblies .",2.5856875298944844,0.4831119688519835,0.4622322321352216,0.5862024616368351,0.5168880311480164
652,"The Aga Khan owns 10 % of Ifint 's capital , while IFI owns 23 % .",0.6326404413037343,0.1073140192559458,0.8363170665956167,0.957202755676069,0.8926859807440543
653,"As a result of the transaction , which is expected to be approved at a shareholders meeting Nov. 24 , Giovanni Agnelli & Co. will control 79.18 % of IFI 's ordinary shares .",2.7289059928885537,0.42240262386916755,0.5342661873317208,0.6285776098273594,0.5775973761308324
654,Its capital will also be raised to 232.4 billion lire -LRB- $ 172.5 million -RRB- from the current 204.3 billion lire .,1.1436936117604608,0.19651985988661955,0.7445070293991481,0.8725995840505831,0.8034801401133803
655,"IFI also has nonvoting preferred shares , which are quoted on the Milan stock exchange .",1.422180468885216,0.24804931364397495,0.6730441853772722,0.8518160864593569,0.7519506863560248
656,"The value of the two transactions was n't disclosed , but an IFI spokesman said no cash would change hands .",1.6364060941238208,0.28141625540333615,0.6868842279990931,0.7533506690107876,0.7185837445966636
657,"The move strengthens the existing links between the Agnellis and the Aga Khan , the head of the world 's Ismaili Moslems who is a longtime family friend and frequently goes sailing with Mr. Agnelli .",1.6835744938964323,0.29019118608488564,0.6713695356070614,0.7529170999054653,0.7098088139151144
658,"Mr. Agnelli and the Aga Khan also have some business ties , and a spokesman for the Agnelli company did n't rule out that the current agreement could lead to further collaboration .",2.1784944064221428,0.32974161599366425,0.6583548029507942,0.6826003438200783,0.6702583840063359
659,"For instance , Ifint earlier this year bought an 18 % stake in Alisarda , the Aga Khan 's airline , which flies between Italy and Sardinia .",1.6878973188871447,0.25282630589454874,0.7625045550449652,0.7324471648595496,0.7471736941054513
660,"Giovanni Agnelli & Co. , which was formed in January 1987 as a way of keeping the Agnellis ' controlling stake in Fiat together despite an ever-growing family tree , has been playing a more active role in the Agnelli group of late .",3.2109146423388473,0.5088613420358171,0.4436780963554918,0.5499692610812682,0.49113865796418293
661,"It raised financing of 300 billion lire for the purchase this summer by another Agnelli-related group of the food concern Galbani S.p . A. , by selling a chunk of its IFI shares to Mediobanca S.p . A.",2.901597217217245,0.48557586882840875,0.5151949896907447,0.5136555759942523,0.5144241311715912
662,Mediobanca said during the weekend that it agreed to sell the shares back to Giovanni Agnelli for 333 billion lire .,2.1611465707263875,0.38108017497236724,0.5586228818852831,0.6938085085135938,0.6189198250276325
663,Your Oct. 2 page-one article on people riding so-called `` railbikes '' on railroad tracks was a disservice to your readers .,1.9505731537837843,0.35822418860336047,0.6106798607024545,0.6762084942977673,0.6417758113966395
664,It unfortunately encourages others to engage in a highly dangerous and illegal activity that only a very few are doing now .,1.8690643399438072,0.3589138617818777,0.5173180843440881,0.8427021401229039,0.6410861382181223
665,"And it treats such activities in a frivolous , cavalier fashion , with total indifference to common sense and public safety .",1.9765428843347288,0.3773950973949639,0.6030545856333231,0.643465286749252,0.6226049026050361
666,Saul Resnick,-0.0,0.0,1.0,1.0,1.0
667,Vice President,-0.0,0.0,1.0,1.0,1.0
668,Public Affairs,1.0,1.0,1.0,0.0,0.0
669,Conrail,-0.0,0.0,1.0,1.0,1.0
670,"MCI Communications Corp. said it received a three-year contract valued at more than $ 15 million to provide network , credit-card and other telecommunications services to Drexel Burnham Lambert Inc .",2.5115182664628164,0.4179492187101662,0.5377807983159612,0.6342631692995454,0.5820507812898338
671,"Congressional Democrats and the Bush administration agreed on a compromise minimum-wage bill , opening the way for the first wage-floor boost in more than nine years .",2.467849423916643,0.4453926950608647,0.5269289175580492,0.5853546650371698,0.5546073049391355
672,The agreement ended a long impasse between the congressional leaders and the White House over the wage issue .,1.8191715219378963,0.34620539247579946,0.6338267306548756,0.6750615325516148,0.6537946075242005
673,President Bush in June vetoed a measure passed by Congress and said he would n't accept any minimum-wage rise that went beyond limits he set early in this year 's debate on the issue .,3.1425765966297305,0.5840272152364472,0.3560955523139851,0.5000570478077206,0.41597278476355265
674,The compromise was a somewhat softened version of what the White House had said it would accept .,1.8150574701698385,0.3220526085747092,0.5975375808819368,0.7833635466381047,0.6779473914252907
675,"Under the agreement with the House and Senate leaders , the minimum wage would rise from the current $ 3.35 an hour to $ 4.25 an hour by April 1991 .",1.8601533200886466,0.30430684516600326,0.676463207814213,0.7160483974967201,0.6956931548339964
676,"Employers could also pay a subminimum `` training wage '' for 90 days to new workers who are up to 19 years old , and then for another 90 days if the company institutes a specific training program for the newcomers .",3.0097290891148734,0.5262125050930547,0.4217252272633651,0.5405143625146634,0.4737874949069452
677,"White House officials were delighted that the compromise includes the concept of a training wage , which Mr. Bush has fought for throughout the year .",2.672459363667847,0.45287316567078156,0.5300114140832723,0.5653845431237792,0.5471268343292185
678,"`` For the first time in history , we have a training wage that will be part '' of the nation 's labor laws , said Roger Porter , assistant to the president for economic and domestic policy .",2.234724148998419,0.35663691066152003,0.6581280760955394,0.6292460653736418,0.6433630893384801
679,"White House aides said that although they made a small compromise on the length of a training wage , the final minimum-wage increase will meet the standards set by Mr. Bush .",2.722481733711368,0.4625369413839535,0.5184173432644955,0.5579615568370145,0.5374630586160467
680,"The bill vetoed by the president in June , which the House failed to override , would have lifted the minimum wage to $ 4.55 an hour by late 1991 , with a training wage for up to two months , generally for a worker 's first job .",2.77820184351259,0.4387425539244182,0.5313023478138527,0.5947921307922938,0.5612574460755818
681,"Mr. Bush had been holding out for a bill boosting the wage floor to $ 4.25 an hour by the end of 1991 , coupled with a six-month training wage for workers newly hired by any employer .",3.179210525012492,0.5229577156794258,0.46802990885894563,0.48640855873181427,0.477042284320574
682,"Under the compromise , the $ 4.25 level would be reached nine months earlier , while the training subminimum would be shorter , unless it is tied to a training plan .",2.2748121099834755,0.35650741306857214,0.6097928405353502,0.6811350048113797,0.6434925869314277
683,"Democrats argued that the training wage was a way of allowing employers to pay less than the minimum wage , while new workers need far less than six months to be trained for their jobs .",2.492299289246986,0.41447611533360995,0.5323004722173353,0.6505730841155246,0.5855238846663898
684,Democrats had been negotiating with some Republican congressional leaders on a compromise lately .,1.457597996897622,0.2906908569343477,0.5749397230631126,0.9256411506797164,0.7093091430656524
685,"With congressional elections next year , GOP leaders have worried about opposing a minimum-wage rise for low-paid workers at a time when Congress is moving toward a capital-gains tax cut that would directly benefit wealthier taxpayers .",2.592650021241554,0.4486332111129702,0.5133821270066257,0.5954214643624179,0.5513667888870297
686,Republicans have been imploring the White House to compromise on the wage issue .,1.3046187504636002,0.22733846874797903,0.7654691745102161,0.7799903289195913,0.7726615312520211
687,"In the Senate , Edward Kennedy -LRB- D. , Mass. -RRB- , chairman of the Labor Committee , and Pete Domenici , -LRB- R. , N.M . -RRB- ranking minority member of the Budget Committee , have been working on a compromise , and their soundings showed that the Senate appeared to be heading toward enough strength to override another Bush veto , a Democratic staff official said .",2.733260318362004,0.43698601301526474,0.5675004555942595,0.5585978990071191,0.5630139869847353
688,"The House is scheduled to vote this week on the compromise , as a substitute to a new Democratic bill , itself watered down from last spring 's version .",2.5863219930399404,0.4529090405046708,0.4890511327188664,0.6207620304911347,0.5470909594953292
689,The Senate will probably vote not long afterward .,1.1111111111111116,0.2322413729638677,0.8051567697685738,0.7336804366512113,0.7677586270361325
690,Some Democrats thought they might have compromised too much .,1.1609640474436813,0.2479160339716426,0.6469546534867419,0.8980093488910615,0.7520839660283571
691,"Rep. Austin Murphy -LRB- D. , Pa. -RRB- , chairman of the House labor standards subcommittee , said they might have done better `` if we 'd held their feet to the fire . ''",2.434295985029654,0.3969635730794738,0.6091348217686184,0.5970589306803724,0.6030364269205262
692,"Mr. Kennedy suggested Democrats `` yielded a great deal '' on the size of the increase , but he cited concessions from the White House on the training wage , which he said make it `` less harsh . ''",2.5658504788208436,0.40711520410102686,0.5984078711104622,0.5874627400506333,0.5928847958989731
693,"With only 16-year-olds to 19-year-olds eligible , 68 % of workers getting less than $ 4.25 an hour , who are adults , wo n't be subject to the training wage , he said .",2.201434577924566,0.34403481820882664,0.6146416673564608,0.7032457127150137,0.6559651817911727
694,"The AFL-CIO , which previously opposed the administration 's subminimum idea , said the compromise has `` adequate safeguards , so the youth are not exploited and older workers are not displaced . ''",2.123315096836115,0.340138605977566,0.6318065630794067,0.6905235004310134,0.6598613940224342
695,Gerald F. Seib contributed to this article .,0.9387218755408666,0.20580237598473092,0.7529301269245373,0.84025111448191,0.7941976240152688
696,Moody 's Investors Service Inc. said it lowered the ratings on about $ 3.2 billion of Houston Lighting & Power Co. 's securities because of the company 's low levels of interest coverage and internal cash generation .,2.271831422967395,0.35856477602564235,0.6373351454983297,0.645588396931045,0.6414352239743575
697,"Houston Lighting is a unit of Houston Industries Inc. , a utility holding company in Houston .",1.9721051432547325,0.4328815390961592,0.5327488047404312,0.6062285772898091,0.5671184609038408
698,"Downgraded by Moody 's were Houston Lighting 's first-mortgage bonds and secured pollution-control bonds to single-A-3 from single-A-2 ; unsecured pollution-control bonds to Baa-1 from single-A-3 ; preferred stock to single-A-3 from single-A-2 ; a shelf registration for preferred stock to a preliminary rating of single-A-3 from a preliminary rating of single-A-2 ; two shelf registrations for collateralized debt securities to a preliminary rating of single-A-3 from a preliminary rating of single-A-2 , and the unit 's rating for commercial paper to Prime-2 from Prime-1 .",2.691371798135018,0.49148954146922275,0.5140217894214546,0.5031160586575805,0.5085104585307771
699,"Moody 's said Houston Lighting 's current situation has some positive aspects , including managing `` very well '' the construction and commercial operation risks of Units 1 and 2 of the South Texas Project nuclear power plant .",2.2745838419759963,0.35019323679005493,0.6436620036065681,0.6560699763012506,0.6498067632099451
700,"Capital requirements will be declining and no new generating facilities will be required for several years , Moody 's said .",1.9640529760874514,0.3084382186383405,0.719794927963077,0.6654598664455795,0.6915617813616592
701,"Scott C. Smith , formerly vice president , finance , and chief financial officer of this media concern , was named senior vice president .",1.7629613568458766,0.3123619831828046,0.6834975154744065,0.691828988681412,0.687638016817195
702,"Mr. Smith , 39 , retains the title of chief financial officer .",1.1349913463202679,0.18113814514793958,0.8929073296388509,0.7561566074503239,0.8188618548520604
703,Armstrong World Industries Inc. agreed in principle to sell its carpet operations to Shaw Industries Inc .,2.369451466911406,0.5118707302171261,0.46752583519465807,0.5106323697996061,0.48812926978287374
704,The price was n't disclosed but one analyst estimated that it was $ 150 million .,1.6109023444260844,0.2735397574705518,0.6520368790951836,0.8200619557588384,0.7264602425294482
705,"Armstrong , which has faced a takeover threat from the Belzberg family of Canada since July , said that disposing of the carpet business would improve `` total financial performance . ''",2.4583840781374517,0.38312782128057576,0.632522033654733,0.6019780429499958,0.6168721787194241
706,"The move also would allow the company to concentrate on core businesses , which include ceramic tile , floor coverings and furniture .",2.169144148344815,0.3717788310221169,0.5946841675632187,0.66576685307594,0.6282211689778833
707,"Moreover , such a sale could help Armstrong reassure its investors and deter the Belzbergs , who own a 9.85 % stake in the Lancaster , Pa. , company .",1.5991389483679015,0.24426745210218054,0.7573725953218118,0.7540995879856851,0.7557325478978194
708,"Analysts expect Armstrong to use proceeds of the sale to reduce debt , buy back stock or perhaps finance an acquisition .",2.016569453481831,0.340373589981451,0.682479606326732,0.6382541276266029,0.6596264100185488
709,"The carpet division had 1988 sales of $ 368.3 million , or almost 14 % of Armstrong 's $ 2.68 billion total revenue .",1.7993477935431006,0.32674621391918157,0.5998833243465762,0.7670728447529839,0.6732537860808183
710,The company has been manufacturing carpet since 1967 .,0.8888888888888902,0.16307012108499616,0.8369298789150039,0.8369298789150039,0.8369298789150039
711,Recently it upgraded its plants so that it could make stain-resistant products with higher quality dyes .,1.406832174170214,0.26707683551815103,0.6406563975335922,0.8562377697125229,0.7329231644818491
712,"For the past year or two , the carpet division 's operating profit margins have hovered around 5 % , high by industry standards , but disappointing compared with the 13 % to 19 % margins for two of Armstrong 's chief businesses , flooring and building products .",2.5411055714180697,0.3927912514013637,0.6095914744548646,0.6048445770621916,0.6072087485986364
713,"Analysts hailed the planned transaction as being beneficial to Armstrong and Shaw , the market leader in the U.S. carpet industry , with an estimated 17 % to 20 % share .",1.9035190432263525,0.292753600004782,0.7069071086827005,0.70758601716066,0.7072463999952182
714,"Shaw , based in Dalton , Ga. , has annual sales of about $ 1.18 billion , and has economies of scale and lower raw-material costs that are expected to boost the profitability of Armstrong 's brands , sold under the Armstrong and Evans-Black names .",2.4947986601714742,0.36299621570869395,0.6436785288029632,0.6304660490517603,0.6370037842913063
715,"Yesterday , in composite trading on the New York Stock Exchange , Shaw 's shares closed ex-dividend at $ 26.125 , up $ 2.25 .",1.2341901188909334,0.19489037417587968,0.7993274378000329,0.8109760779739278,0.8051096258241203
716,"Armstrong 's shares , also listed on the Big Board , closed at $ 39.125 , up 12.5 cents .",1.9754887502163472,0.3151520342839898,0.6740940641515066,0.6959505463003641,0.6848479657160103
717,"Yesterday , Armstrong reported flat earnings for the third quarter and nine months , worsened by the stock dilution of an employee stock ownership plan adopted earlier this year .",2.25125637534581,0.37756763197921595,0.6557914536187671,0.5923028484714565,0.6224323680207842
718,"For the quarter , earnings were $ 47 million , or 92 cents a share , including a one-time gain of $ 5.9 million .",2.291954412113872,0.45415851299591853,0.46454368063931534,0.6616306408999014,0.5458414870040815
719,"In the year-ago quarter , earnings were $ 42.9 million , or 93 cents a share .",1.9267580883625572,0.36923942489478234,0.5597983286204455,0.722325394150368,0.6307605751052178
720,"Yesterday , Armstrong announced an agreement to sell its small Applied Color Systems unit to a subsidiary of the Swiss company , Brauerei Eichof Ltd .",2.416762749978371,0.43377542897119487,0.5436212034422748,0.590789146816251,0.5662245710288052
721,The price was n't disclosed .,0.33333333333333304,0.06891905627080991,0.8710490642551528,1.0,0.93108094372919
722,"Armstrong expects to close the sale of the color unit in late November and the carpet sale in December , with the gains to be applied to fourth quarter or first-quarter results .",2.4377415749658935,0.38867285107415384,0.5957103754857221,0.6277847646432174,0.6113271489258464
723,"The government 's primary economic-forecasting gauge rose a slight 0.2 % in September , but economists said the report offered little new information on the degree to which the U.S. economy is slowing .",2.4954392310092333,0.4009822080466836,0.5591088369469419,0.6450620514738127,0.5990177919533163
724,"The small increase in the index of leading indicators , which had climbed 0.5 % in August but was unchanged in July , does lend support to the view that the economy has slowed noticeably .",2.4844355196841286,0.4193432136371617,0.4919247452453166,0.7084439742638988,0.5806567863628382
725,"However , it does n't give much of a clue as to whether a recession is on the horizon .",1.7385449966583488,0.3047239559440603,0.6303579637052853,0.7751005973331628,0.6952760440559397
726,"`` I do n't think it provides much new information on the economy , '' said Richard Rippe , economist at Dean Witter Reynolds Inc .",1.791198807421046,0.30117339156878126,0.6622841166756895,0.7396371675504085,0.6988266084312187
727,"So far this year , the index of leading indicators has risen in four months , fallen in four months and remained unchanged in the other month .",1.7930564930694306,0.31680049272105915,0.6180834129529086,0.7636514292296711,0.6831995072789406
728,"In another report yesterday , the Commerce Department said sales of new single-family houses plunged 14 % in September to an annual rate of 618,000 from 719,000 in August .",2.6923633311055655,0.5092004763906713,0.43405039112384675,0.5646197045693214,0.49079952360932855
729,"The declines were particularly pronounced in the Northeast and in the South , where Hurricane Hugo was a factor .",1.7754887502163474,0.313227533173939,0.6441051155267696,0.7354936543663659,0.6867724668260612
730,"Although September 's weakness followed two strong months for home sales , the decline supports other indications that the drop in mortgage rates earlier this year has had only a limited beneficial effect on the housing market .",2.7382645588923245,0.47136745364996,0.5021479669863766,0.5580664085987103,0.5286325463500398
731,"The September drop was the largest since a 19 % drop in January 1982 , but monthly changes in this measure are even less reliable than those in other economic indicators .",2.5987036092522353,0.4656062709307223,0.4452886885057872,0.6680808738348547,0.5343937290692778
732,"Because the figures are based on a small sample , the department said it is 90 % confident only that new-home sales fell somewhere between 5 % and 23 % during the month .",2.230837395057775,0.3400065350351866,0.6117060767603862,0.7165577240184531,0.6599934649648135
733,The department also said it takes four months to establish a trend .,1.924580769896452,0.3514382408888308,0.6308395272047367,0.6673085176657777,0.6485617591111692
734,"So far this year , 534,000 newly built homes have been sold , down 4.5 % from the like months of 1988 .",2.0443282612458207,0.343047387386475,0.6102472965995577,0.7113996288702952,0.656952612613525
735,The index of leading indicators got a major boost in September from a surge in consumer expectations as measured by the University of Michigan .,2.462705256611874,0.5147553038386136,0.42948427607215295,0.5576442705285845,0.4852446961613865
736,This measure had dropped sharply in August .,1.9387218755408666,0.47736742378338326,0.3537593748197109,1.0,0.5226325762166166
737,"The Commerce Department said that as a result of a new adjustment to the formula used to calculate the index , the influence of this component has been reduced .",2.7269735445161007,0.46067716322940894,0.5318173439758935,0.5470432109263117,0.5393228367705909
738,"Of the 11 components to the index , only three others rose in September : the money supply , the length of the average work week and stock prices .",2.1086126988727116,0.3766819869686349,0.620289917878898,0.6263758179760622,0.6233180130313651
739,Several components that track the health of the manufacturing sector of the economy turned down in September .,1.4591479170272441,0.26047662675121735,0.7062208078409176,0.7761222109013566,0.7395233732487827
740,"These include new orders for manufactured consumer goods , lead times on vendor deliveries , orders for new plant and equipment , and backlogs of orders for durable goods .",2.137195930037112,0.39634405830159103,0.6880038223777357,0.5377311834047355,0.603655941698409
741,"Meanwhile , the National Association of Manufacturers said yesterday a recent poll of 53 executives on its board found that 61 % do n't expect a recession to occur until 1991 or later .",2.349244205321389,0.33412714230783125,0.6362111826821666,0.698435581844146,0.6658728576921685
742,The remainder expect a downturn to begin sometime in,1.5555555555555558,0.32513792214941467,0.6449072488682812,0.7077351546528603,0.6748620778505853
743,"Although manufacturers often are quick to call for lower interest rates , 60 % of the executives said they would prefer that the Fed keep inflation-fighting as its top priority even if that means higher rates .",2.48227561477922,0.37618620470906994,0.5888371539360849,0.6632080306524831,0.6238137952909302
744,The other 40 % said the Fed ought to worry less about inflation and bring interest rates down .,0.9870993422191283,0.14521046520353884,0.8214308241401114,0.8909723615650655,0.854789534796461
745,All the figures are adjusted to remove usual seasonal patterns .,0.614080682014861,0.11009943522349477,0.9083346436511922,0.8721998193769318,0.8899005647765053
746,Here are the net contributions of the components of the Commerce Department 's index of leading indicators .,1.306098611351496,0.22695467302540437,0.7477113198200943,0.8001562778598906,0.7730453269745957
747,"After various adjustments , they produced a 0.5 % rise in the index for August and a 0.2 % rise for September .",1.606722540973185,0.2715061708148484,0.6585135130475079,0.8151163489314891,0.7284938291851519
748,"September , and the change from August , are : from 1.11 in the previous month .",1.6026536763433263,0.2891683857103694,0.6600741341811539,0.7700455243011549,0.7108316142896308
749,Boston Edison Co. said it will take a previously reported $ 60 million charge against earnings in the fourth quarter .,1.6869486650105028,0.2662573964510304,0.6781996502394851,0.7991947722496965,0.7337426035489695
750,The charge resulted from a settlement approved yesterday by the Massachusetts Department of Public Utilities .,1.3609023444260844,0.27835450226169234,0.7103390651656865,0.7333176798097615,0.7216454977383079
751,"As expected , the settlement limits rate increases for three years and ties future charges to customers for operation of the troubled Pilgrim Nuclear Power Station to that plant 's performance .",1.9029329059244091,0.29837262164283357,0.7279659901059252,0.6771281361870792,0.7016273783571662
752,"In its order , the state regulatory agency said the company `` must be held accountable for the mistakes made in the management of the plant 's operation . ''",1.683541247555885,0.28187722432209145,0.7408375185522678,0.6967595042611398,0.7181227756779087
753,Pilgrim had been closed for 32 months .,0.8443609377704338,0.1637742533134754,0.7185463540765221,1.0,0.8362257466865246
754,"The average interest rate rose to 8.3875 % at Citicorp 's $ 50 million weekly auction of 91-day commercial paper , or corporate IOUs , from 8.337 % at last week 's sale .",2.0614719515338376,0.3489881861603043,0.612728833776347,0.6943974038463759,0.6510118138396956
755,Bids totaling $ 515 million were submitted .,0.5943609377704333,0.134909131087476,0.7622556248918265,1.0,0.865090868912524
756,Accepted bids ranged from 8.38 % to 8.395 % .,0.7999999999999998,0.15860880443455516,0.779568019769887,0.9138646883853214,0.8413911955654448
757,Citicorp also said that the average rate rose to 8.0087 % at its $ 50 million auction of 182-day commercial paper from 7.962 % at last week 's sale .,2.030817106942903,0.338508733075301,0.5880254671100882,0.7559350954712085,0.6614912669246988
758,Bids totaling $ 475 million were submitted .,1.1887218755408666,0.27572377406989873,0.6245112497836531,0.8619759182071208,0.724276225930101
759,Accepted bids ranged from 8 % to 8.019 % .,0.5999999999999988,0.114419613789175,0.8530453465132579,0.9206955977827225,0.8855803862108247
760,The bank holding company will auction another $ 50 million in each maturity next Tuesday .,1.4528195311147831,0.266434552404445,0.677318738556615,0.7999999999999999,0.7335654475955549
761,"An imaginative novelist writing a thriller about amateur spy-chasing might invent a Clifford Stoll , but it 's unlikely .",2.3335517231528544,0.41413097439173024,0.5205480020763946,0.6699360212215619,0.5858690256082696
762,It 's also unnecessary .,0.0,0.0,1.0,1.0,1.0
763,"Amateur spy-chaser Clifford Stoll is a real person , or as he might waggishly put it , a surreal person .",2.563246919801314,0.46950358538939935,0.4345968373556622,0.6807024773383817,0.5304964146106004
764,"He is 37 , an astronomer with impressive credentials , and something of a genius at making computers do his bidding .",1.6879739958985116,0.29222187220692963,0.6590937045070648,0.7642283998091264,0.70777812779307
765,"He once described himself as a `` Berkeley Hippie , '' and played the role well ; obligatory ragged jeans , a thicket of long hair and rejection of all things conventional , including , for a time at least , formal marriage to his `` sweetheart , '' Martha Matthews .",2.206272055987852,0.36329073217641195,0.6254732537409868,0.6483563543853976,0.6367092678235877
766,"He also is an entertaining writer , combining wisecracks and wordplay with programmatic detail and lucid explanations of how computers work .",2.228161364029721,0.4028375036813475,0.5415735684483837,0.6654684059358748,0.5971624963186523
767,"In `` The Cuckoo 's Egg '' -LRB- Doubleday , 326 pages , $ 19.95 -RRB- , he spins a remarkable tale of his efforts over 18 months to catch a computer spy .",2.2652808826074664,0.37404768352202644,0.6154615743276788,0.6368068965689104,0.6259523164779736
768,"The result last spring was the arrest by West German authorities of five young West Germans , accused of stealing information from computers in the U.S. and Europe and selling it to the Soviet KGB .",2.24865859445975,0.37962047635776885,0.577233331966162,0.6704968393754606,0.6203795236422311
769,"One of them , 25-year-old Markus Hess of Hannover , allegedly used the international telecommunications network to break into more than 30 high-security computers in the U.S. , searching for secrets .",1.7945600614131436,0.289964369613467,0.6777769005927036,0.7455185161994673,0.710035630386533
770,"He probably did n't penetrate any top-secret files , but the KGB in East Berlin was willing to pay two of his associates , Peter Carl and Dirk Brezinski , $ 15,000 for some of the material Hess collected .",2.341932900084153,0.35643342443622644,0.5950554924740238,0.7006893108528084,0.6435665755637734
771,They promised yet more for really good stuff .,1.2899600527152013,0.2800945209560435,0.6082386910625778,0.8817944864489706,0.7199054790439564
772,"Mr. Stoll draws his title from the cuckoo 's habit of laying eggs in the nests of other birds , making them surrogate parents .",2.121532256092642,0.3718719732290607,0.5822233215945272,0.6818909039101554,0.6281280267709393
773,The computer spy had discovered that a popular editing/electronic mail program called Gnu-Emacs could do tricks with the widely used Unix operating system created by AT&T .,2.7972513864937216,0.5027725836420194,0.4499680963053563,0.555578838016232,0.49722741635798084
774,"Using Gnu-Emacs , the spy could substitute a bogus `` atrun '' program for the one that routinely cleans up the Unix system every five minutes .",2.2973302317054594,0.39451378268513804,0.5508664963840261,0.6721294477660894,0.6054862173148622
775,"Once his cuckoo 's egg was laid , he could enter Unix and become a `` super-user , '' with access to everything .",2.635765873590891,0.4492150422053855,0.5041715821350461,0.6068957340455392,0.5507849577946146
776,Mr. Stoll was scanning the heavens at the Keck observatory of the Lawrence Berkeley Laboratory in 1986 when his grant ran low and he was asked to switch to helping run the lab 's computers .,1.884679761999008,0.31355277645752677,0.621558319802319,0.7664638483576752,0.6864472235424733
777,"He discovered a 75-cent discrepancy in the charges made to various departments for computer time and traced it to a user named `` Hunter , '' who had no valid billing address .",2.5677244490583284,0.4575922928704548,0.5158972674389334,0.5717903263425324,0.5424077071295451
778,Mr. Stoll suspected the intruder was one of those precocious students who has fun breaking into computers .,2.4250824696890687,0.44331613148698334,0.5165447209483857,0.6035867957529014,0.5566838685130169
779,"But after much tracking , it became evident to Mr. Stoll , through various clues , that the hacker was not on the Berkeley campus or even in California .",2.071298849580587,0.3372087593220108,0.6055774120578804,0.7319439444686542,0.6627912406779892
780,Finding him became an obsession for Mr. Stoll .,1.0566416671474381,0.2183701645473637,0.6938450201808326,0.8948450410714238,0.7816298354526364
781,He made a midnight requisition of all the printers he could lay hands on so that he could monitor all the telephone lines coming into the lab 's computers .,1.886963478898466,0.3581574320667335,0.5702983848760889,0.733912172573468,0.6418425679332663
782,"After discovering that the hacker had taken over the dormant account of a legitimate user named Joe Sventek , he rigged up an alarm system , including a portable beeper , to alert him when Sventek came on the line .",2.043496946012687,0.33249084255121497,0.6214246621549433,0.7209763485070305,0.6675091574487856
783,Some nights he slept under his desk .,1.0,0.2,0.7999999999999999,0.7999999999999999,0.7999999999999999
784,His boss complained about neglect of other chores .,0.612197222702993,0.12651934181054578,0.8734806581894543,0.8734806581894543,0.8734806581894543
785,The hacker was pawing over the Berkeley files but also using Berkeley and other easily accessible computers as stepping stones to the network of computers used by the military and national security agencies .,2.215472249856196,0.4119040779598812,0.5204295102883645,0.6759881132078941,0.5880959220401186
786,The White Sands missile range and CIA contractor Mitre Inc. were among the targets .,1.4582868653951473,0.3066530554934712,0.6684663500411776,0.7201512732235656,0.6933469445065285
787,"When the hacker moved , Mr. Stoll moved too , calling up other systems managers to alert them but keeping his own system open to avoid arousing suspicion .",2.231092920060798,0.3839136870774411,0.563617221654136,0.6793272543646552,0.6160863129225589
788,"Sometimes , if the hacker seemed to be into a sensitive file , he would drag his keychain across the terminal to create static or slow the system down to frustrate his quarry .",2.3971382308537126,0.4292409274125016,0.4798069562782867,0.704258106722305,0.5707590725874987
