normalized-VI,homogeneity,completeness,V-score,avg_loss,epoch
0.6283501792447889,0.38769117556324295,0.35688319634277266,0.37164982075521075,193.32427978515625,1
0.5944612176668205,0.4202831833104685,0.391793846070456,0.4055387823331796,148.965576171875,2
0.5789948154167922,0.4338748746822863,0.40887698721310123,0.42100518458320835,147.19842529296875,3
0.564674318181615,0.44754621944389944,0.4237547846358133,0.43532568181838466,146.2864227294922,4
0.5526021096713507,0.45835818922756344,0.43694951736060195,0.4473978903286494,145.64114379882812,5
0.5442919510399393,0.46444126848507866,0.44729720152062563,0.45570804896006084,145.08425903320312,6
0.5347647654135966,0.4718096681233118,0.4588415059524427,0.46523523458640315,144.60076904296875,7
0.5263918359415731,0.47764807625156824,0.46963601726911497,0.47360816405842704,144.17864990234375,8
0.5167842459251744,0.48370916979395584,0.48272334396400507,0.4832157540748254,143.7993621826172,9
0.5047663677097857,0.4915974121053675,0.49892404570784793,0.4952336322902136,143.38150024414062,10
0.4958283270690091,0.49719433902151594,0.5113476257703545,0.5041716729309909,142.94754028320312,11
0.48989653196025645,0.5009546369239988,0.5195926819236276,0.5101034680397427,142.56576538085938,12
0.48907002528685495,0.5005414493747676,0.5217588583699749,0.510929974713146,142.24893188476562,13
0.48676761923430273,0.5031226363830846,0.5237567468879849,0.5132323807656971,142.00628662109375,14
0.4859379278138661,0.5044021734283577,0.5240991921711551,0.5140620721861341,141.7929229736328,15
0.4844019445216204,0.5066121820433777,0.5249084532401431,0.5155980554783798,141.59034729003906,16
0.48326793513864635,0.5089690649059624,0.5247355414291476,0.5167320648613539,141.3809814453125,17
0.4818103012853246,0.5108057250217153,0.5257902823072066,0.518189698714676,141.14671325683594,18
0.47813948886770297,0.5152206504212066,0.5286737474452776,0.5218605111322975,140.86648559570312,19
0.4753534832693468,0.5186335663368503,0.5308005288426687,0.5246465167306527,140.54966735839844,20
0.47276233826080216,0.5210896221646181,0.5335325078327658,0.527237661739199,140.22608947753906,21
0.4712074416853426,0.522521040221477,0.5352164521002414,0.5287925583146585,139.85707092285156,22
0.46933447738143064,0.5237662257856388,0.5377490072728607,0.5306655226185688,139.5535125732422,23
0.46797821743325624,0.5242008882195561,0.5400795814769098,0.5320217825667433,139.24130249023438,24
0.4676112927224171,0.5238644603357557,0.5411949535046862,0.5323887072775835,138.9662322998047,25
0.4629769270682108,0.5272868452873501,0.5471256188667021,0.5370230729317891,138.67054748535156,26
0.4596918530487328,0.5294934899512391,0.5515737836273418,0.5403081469512673,138.41941833496094,27
0.4574499169852396,0.5310280395402157,0.5545832177445913,0.5425500830147598,138.2350311279297,28
0.4566192886812612,0.5314295402400135,0.5558817820607881,0.5433807113187388,138.08876037597656,29
0.4546001462041918,0.532389401759046,0.559062129947857,0.5453998537958077,138.00323486328125,30
