id,sentence,VI,normalized-VI,homogeneity,completeness,V-score,epoch
0,-,6.881664683110039,0.9483165252286124,0.0530616942373332,0.0503750382557488,0.051683474771388,1
0,-,6.843360955683934,0.9387004143860238,0.0632250521674328,0.0594879300177087,0.0612995856139765,2
0,-,6.785575018963684,0.9287614879240071,0.0736353774373833,0.0689927658543035,0.0712385120759931,3
0,-,6.6998061806781095,0.9139733465553156,0.0892176862950022,0.083056004357847,0.0860266534446846,4
0,-,6.602379369572571,0.8972801108820044,0.1069340942715113,0.0988252484592639,0.1027198891179957,5
0,-,6.49537573442786,0.8797587147364777,0.1255982332515274,0.1153226077047525,0.1202412852635225,6
0,-,6.374459888933432,0.8609127177816956,0.1457004556320333,0.1330483720911122,0.1390872822183046,7
0,-,6.25596146505477,0.8421905795893749,0.1658463164750998,0.1505154563107471,0.1578094204106253,8
0,-,6.1212915038515305,0.8216245612414406,0.188015616155521,0.1696756134613227,0.1783754387585596,9
0,-,5.989568842124429,0.8017148095693986,0.2095825659326215,0.1881434716387807,0.1982851904306016,10
0,-,5.865556715431149,0.7829136057869175,0.2301003200268934,0.2054657414631497,0.2170863942130829,11
0,-,5.727374992176595,0.7628864461232324,0.2518496312328723,0.2240066109329653,0.2371135538767678,12
0,-,5.61280002293345,0.746643944311725,0.2694551762716287,0.2390722233804751,0.2533560556882753,13
0,-,5.504169211102827,0.7316702942135336,0.2855842995278747,0.2530413126342038,0.2683297057864668,14
0,-,5.423861138539196,0.7208222520520065,0.2972010889918123,0.263215419893207,0.2791777479479937,15
0,-,5.360157492579749,0.7122845758079164,0.3063207203707334,0.2712408102504023,0.2877154241920838,16
0,-,5.302339627302679,0.7045987022351727,0.3145048314359363,0.2784856288890517,0.2954012977648274,17
0,-,5.256693433007767,0.6985392880834492,0.3209532315477282,0.2842003148497238,0.3014607119165508,18
0,-,5.221272966152412,0.6938450802708543,0.325945018202488,0.2886304169601116,0.3061549197291459,19
0,-,5.179793658095738,0.688388888855829,0.3317269550321795,0.2937954261712728,0.3116111111441713,20
0,-,5.148746363443407,0.6842188757344483,0.3361877104074414,0.297710126561257,0.315781124265552,21
0,-,5.118867859587188,0.6802268719792112,0.3404484168713392,0.3014652692906135,0.3197731280207889,22
0,-,5.089816531901592,0.676350964020558,0.3445827653652532,0.3051131246526871,0.3236490359794425,23
0,-,5.058618092066645,0.6722035258871852,0.3489993388850636,0.309022344070446,0.3277964741128149,24
0,-,5.029557320806889,0.6683535982273389,0.3530920837851172,0.3126566391305785,0.3316464017726609,25
0,-,4.987101478890095,0.6626632765902337,0.3591766899007733,0.3180005011951669,0.3373367234097666,26
0,-,4.959658549790013,0.6589735572865568,0.3631291096754687,0.321460056071273,0.3410264427134434,27
0,-,4.924660420293952,0.653905919200076,0.3687605140994173,0.3260527462675675,0.3460940807999244,28
0,-,4.902717643974627,0.6507778694587931,0.372216039351818,0.3289038620825108,0.3492221305412072,29
0,-,4.876011212118424,0.6471708846047904,0.376096559332121,0.3322728519499093,0.3528291153952097,30
0,-,4.857304724255793,0.6446442836905477,0.3788154989522,0.3346321763682843,0.3553557163094525,31
0,-,4.834570980992298,0.6415728295050702,0.3821220693770766,0.3374992738672401,0.3584271704949296,32
0,-,4.822283479249354,0.6398966416062868,0.3839364079545466,0.3390562666377152,0.3601033583937135,33
0,-,4.804959587084916,0.63752987414887,0.3865010136480417,0.3412525812622629,0.3624701258511303,34
0,-,4.784671222566397,0.6348474082110064,0.3893555386180627,0.3437825339264155,0.3651525917889943,35
0,-,4.766912961534922,0.6325306249692851,0.3918014466616573,0.345982782957788,0.367469375030715,36
0,-,4.758717120852282,0.6314306329018253,0.392982036103125,0.347012404697317,0.3685693670981745,37
0,-,4.740688787072747,0.6290186552353537,0.3955662325330446,0.3492735965652256,0.3709813447646464,38
0,-,4.72531267216968,0.6269258853286314,0.3978310588217184,0.3512178978457561,0.3730741146713688,39
0,-,4.706406862246304,0.6243614758001547,0.4006016330649973,0.353604026391085,0.3756385241998456,40
0,-,4.6854926298892,0.6215872823734259,0.403559970967133,0.3562156564671506,0.3784127176265745,41
0,-,4.660080573940976,0.618238766403007,0.407116061952124,0.3593794022010867,0.3817612335969935,42
0,-,4.646288499943157,0.6163261425500413,0.4092107285654545,0.3611370341178114,0.3836738574499587,43
0,-,4.636698138944444,0.6150516106532469,0.4105716797278574,0.3623354638480792,0.3849483893467531,44
0,-,4.623635674432517,0.6132966083592958,0.4124584864203067,0.3639757014672757,0.3867033916407041,45
0,-,4.606999075941008,0.6111171666537196,0.4147645533286231,0.3660414814315544,0.3888828333462806,46
0,-,4.605654074878204,0.610990705494211,0.4148641518695763,0.3661879965542211,0.3890092945057894,47
0,-,4.598114072281703,0.6099883217335973,0.4159346025786919,0.3671304493604543,0.3900116782664027,48
0,-,4.591220708797456,0.6090473124082978,0.4169563211161812,0.3680021018625887,0.3909526875917023,49
0,-,4.583877721228348,0.6080708394104198,0.4179993861576616,0.368919971594254,0.3919291605895807,50
0,-,4.579859101130316,0.6075174157945196,0.4186036344947128,0.369429990836035,0.3924825842054806,51
0,-,4.585778548743642,0.6083973347326677,0.4176001386651549,0.3686524067538615,0.3916026652673326,52
0,-,4.582895005299664,0.6080483433744699,0.4179492228616647,0.3689989302972409,0.3919516566255306,53
0,-,4.576202538461518,0.6072062041246099,0.4188156257206553,0.3698163842553586,0.3927937958753896,54
0,-,4.56854480899389,0.6062455901809961,0.4198014618937788,0.3707507632980449,0.3937544098190044,55
0,-,4.562638794209136,0.6054910248595994,0.420585684320806,0.3714770477530146,0.3945089751404007,56
0,-,4.559630605834764,0.6051099829958599,0.4209792756946209,0.371845702731208,0.39489001700414,57
0,-,4.551607668203771,0.6040949643923781,0.4220266243900524,0.3728285885013713,0.3959050356076222,58
0,-,4.547863003164263,0.6036290029938391,0.4225016059251126,0.3732843456982898,0.3963709970061611,59
0,-,4.543200260426033,0.6030453057381716,0.423099099671434,0.3738533153022038,0.3969546942618286,60
0,-,4.541110132852023,0.6028223302255316,0.4232985164655711,0.374093179270014,0.3971776697744686,61
0,-,4.5367457700374025,0.6022692794916125,0.423869422625255,0.3746285491152525,0.3977307205083875,62
0,-,4.534264532232244,0.6019986633598996,0.4241164102209225,0.374915802719069,0.3980013366401008,63
0,-,4.529777966814775,0.6013953994292909,0.4247646241098525,0.3754798816445941,0.3986046005707092,64
0,-,4.523920442287817,0.600634924208736,0.4255628228586872,0.3762057610134086,0.3993650757912636,65
0,-,4.522183836815188,0.6004531205247124,0.4257219766694824,0.3764040467180705,0.3995468794752877,66
0,-,4.518656584709016,0.6000220148457779,0.4261548735691344,0.3768308618129857,0.3999779851542221,67
0,-,4.515095851499405,0.5995779464238756,0.42660754519035,0.3772652303173912,0.4004220535761243,68
0,-,4.516956788526373,0.5998274220343344,0.4263400818772475,0.3770314907704754,0.4001725779656657,69
0,-,4.51259703319894,0.5992809334993989,0.4268991789763399,0.3775644654625871,0.4007190665006009,70
0,-,4.5092567860452775,0.5988520467212864,0.4273455929936543,0.3779767784171238,0.4011479532787136,71
0,-,4.509747731461555,0.598915331828851,0.4272795410883481,0.3779160800715975,0.4010846681711492,72
0,-,4.506965305452357,0.5985626228965987,0.4276432751543781,0.3782578108525163,0.4014373771034018,73
0,-,4.504148318650127,0.5982007645794697,0.4280199825303631,0.3786056390443738,0.4017992354205308,74
0,-,4.496609541226517,0.5972418632992782,0.4290110501334886,0.3795329852647949,0.4027581367007217,75
0,-,4.49737235913233,0.5973890665914686,0.4288213114245439,0.3794200546128346,0.4026109334085316,76
0,-,4.496108055096806,0.5972362483441253,0.4289732177773575,0.3795725730864993,0.4027637516558752,77
0,-,4.495488181426081,0.5971616827592199,0.4290470495959294,0.3796472188351447,0.4028383172407805,78
0,-,4.493782729862108,0.5969481447844144,0.4292651268468875,0.3798557875259519,0.4030518552155859,79
0,-,4.492425961345394,0.5967835512023394,0.429429172303268,0.3800197204404434,0.4032164487976606,80
0,-,4.49045550439471,0.5965298744072639,0.4296935179809432,0.3802633631768158,0.4034701255927364,81
0,-,4.491183984594438,0.5966831706817771,0.4294895701039409,0.3801507552849028,0.4033168293182229,82
0,-,4.491416944226209,0.5967196745872024,0.429446700408019,0.3801194795270499,0.4032803254127978,83
0,-,4.490307235423511,0.5965776198481666,0.4295940989751455,0.3802564105067959,0.4034223801518339,84
0,-,4.488223837574052,0.5963066717340119,0.4298784073329579,0.3805151041049261,0.4036933282659883,85
0,-,4.48829875804735,0.5963148008372042,0.4298710664394053,0.3805064110218599,0.4036851991627962,86
0,-,4.48870164691526,0.5963850192914839,0.4297842646551946,0.3804496493547367,0.4036149807085165,87
0,-,4.488853141771759,0.5964219671257694,0.4297328019973748,0.3804243192359008,0.4035780328742306,88
0,-,4.487798548503738,0.5962900205415526,0.429867406628847,0.3805533142881099,0.4037099794584473,89
0,-,4.4874502682918695,0.5962588406495513,0.4298897227219804,0.3805912361687667,0.4037411593504489,90
0,-,4.484871561603139,0.5959332973053125,0.430224007630365,0.380907787844928,0.4040667026946877,91
0,-,4.483953719896297,0.5958232474344634,0.4303325797476225,0.3810182733344341,0.4041767525655368,92
0,-,4.483558424818909,0.5957812007229828,0.4303697771916597,0.3810638456974913,0.4042187992770172,93
0,-,4.482925282875101,0.5957053691141855,0.4304445164211993,0.3811400361844106,0.4042946308858146,94
0,-,4.48179978269493,0.5955651361061753,0.4305870762877134,0.3812775250746157,0.4044348638938252,95
0,-,4.4823248403469815,0.5956425620656949,0.4304991120428763,0.3812088697677516,0.4043574379343052,96
0,-,4.481219432973289,0.5955114130320207,0.4306273538489949,0.3813414392244254,0.4044885869679792,97
0,-,4.4772710239357725,0.5950133032133119,0.431138380331423,0.3818261587150344,0.4049866967866884,98
0,-,4.476636064615184,0.5949312217801579,0.4312240932581541,0.3819048549772443,0.405068778219842,99
0,-,4.471345843355268,0.5942636952324964,0.4319088991082107,0.3825544651476029,0.4057363047675035,100
