normalized-VI,homogeneity,completeness,V-score,avg_loss,epoch
0.7688819625082506,0.23896337697323292,0.22377145958128278,0.23111803749174978,203.8750457763672,1
0.7272770525575531,0.2808060207055098,0.2650922005201157,0.2727229474424469,153.134521484375,2
0.700091203724179,0.3081212317505086,0.29212277191960573,0.29990879627582123,151.1947784423828,3
0.6840702944000595,0.32483425338301575,0.30750032564838037,0.3159297055999411,150.15618896484375,4
0.670121147394892,0.33852941892619526,0.32165937275706286,0.3298788526051081,149.46661376953125,5
0.6567257594403996,0.35181522286181055,0.335138126427503,0.34327424055960065,148.87075805664062,6
0.6454184383159427,0.3630559977390996,0.3464937215033693,0.3545815616840571,148.39215087890625,7
0.635909711800038,0.37192302071549216,0.35658066704291935,0.36409028819996236,147.90420532226562,8
0.6247116171891961,0.3826798441260621,0.3681770431020976,0.375288382810804,147.45587158203125,9
0.6127828787313999,0.39391760764093553,0.38074077114121685,0.38721712126860053,146.9787139892578,10
0.6076538239279274,0.39846192465683455,0.3864153234082955,0.3923461760720724,146.51805114746094,11
0.5997321776180077,0.4053365340417872,0.3953243130102249,0.4002678223819924,146.09695434570312,12
0.5900510062962909,0.41423464124344705,0.40575111622113313,0.4099489937037094,145.63018798828125,13
0.5835875553963147,0.4199120044564487,0.41297073352122254,0.41641244460368554,145.22219848632812,14
0.5771284106989059,0.4246275733937124,0.4211300686186117,0.42287158930109414,144.78457641601562,15
0.5695184252491658,0.43098291399308175,0.4299814005153471,0.43048157475083465,144.43804931640625,16
0.5577636276795248,0.4419773289578151,0.44249571951236777,0.44223637232047547,143.95887756347656,17
0.5538198143161375,0.4454120080597475,0.4469510175531149,0.446180185683863,143.56561279296875,18
0.5508445634567835,0.44835093793869313,0.44996282744202687,0.44915543654321677,143.359130859375,19
0.5497708071510596,0.44958007288078117,0.4508801899731762,0.45022919284894053,143.16671752929688,20
